Virus Enters Upper Respiratory Tract,Upper Respiratory Tract epithelial infection,Infection of olfactory epithelium,Anosmia and/or aguesia,Alveolar epithelial infection,Alveolar endothelial infection,Viremia,Systemic immune/inflammatory response,Pulmonary capillary leakage,Dry cough,Productive cough
0.127446,1.23138,-0.053567,0.191483,-0.693376,-1.285322,0.305249,1.177602,-0.224236,-0.5209,-0.29584
0.306839,0.863901,1.047367,-0.848167,-0.260513,0.555676,0.559067,-0.536323,-0.064045,-0.487927,0.585604
1.258657,0.886452,0.788762,1.044622,-0.753833,0.613982,-0.213779,0.663592,-0.207016,-0.505278,-0.968472
0.479082,0.494813,0.18842,0.717463,-0.252518,1.051291,-0.235289,0.491238,-0.811258,-0.441068,-0.546586
-1.78275,-0.709197,0.074495,-0.42415,1.222848,-1.216116,-1.512916,-0.594354,-0.264467,-0.086647,0.333435
-0.858031,-0.900949,-0.863078,1.192772,1.11449,-0.674286,-0.554707,-0.304936,0.175355,0.264162,-0.793975
0.388031,0.677581,-0.911486,0.295021,-0.153502,0.051697,0.957108,-0.685926,0.979884,0.35681,-0.077626
-0.459288,1.056748,-0.731386,1.573914,-0.34228,1.163619,1.036874,0.339982,0.43748,-1.478664,0.876306
-0.171094,-0.207993,-0.192644,0.178519,-0.420525,0.547027,0.273784,-0.119968,-0.520644,-0.299076,0.603627
1.900034,0.784973,-1.123615,0.950625,-0.638011,-0.922133,-0.373368,0.747166,-0.703232,-0.329421,-0.298516
-0.185174,0.473517,0.178486,-1.47354,0.326434,-1.353646,-0.962457,0.455858,-0.572469,0.703225,-0.828918
-1.674268,-0.324704,0.856557,0.884339,1.374412,0.493382,-0.63855,-0.896792,1.270178,1.460539,0.339283
0.10359,0.35751,0.414004,-0.461107,-0.350306,0.271224,1.402493,-0.75391,-0.223488,-1.044681,-0.607821
-1.640645,-1.418127,-0.531372,-0.781439,0.852791,-1.254909,-0.717716,-0.664647,-0.63701,0.178347,-0.380834
-1.18598,-0.672606,-0.830374,-0.55756,0.28358,0.281868,-0.436658,-1.01057,0.803169,0.768268,0.593956
0.57857,-0.309852,-0.747949,0.763966,0.209337,-0.632375,-0.434373,-0.097641,0.032664,1.255465,-0.851426
-0.715016,0.197078,0.75578,-1.073264,0.898737,-1.113734,-0.027955,0.399022,0.794573,-0.508616,-0.230315
0.33008,-0.558216,-0.795175,-0.262014,0.320312,0.582655,1.018776,-0.562618,0.477335,0.247738,-0.571294
-0.768919,0.200738,-0.711713,-0.224794,-0.163439,-0.315036,0.380825,-0.086352,0.649027,0.544567,0.177146
0.715133,0.541463,-0.042164,-0.491817,-0.995714,0.381331,-0.706848,-0.615274,0.186074,0.066291,-0.522194
1.416729,0.602828,0.280895,-0.246133,-0.561661,0.114323,-0.609654,0.783014,-1.157094,0.20858,-0.335357
-0.106463,-0.362873,-0.926201,1.532878,-0.065393,-0.711006,-0.121865,0.27454,0.768015,1.458122,0.446502
-1.031618,-0.81249,-0.999243,1.470037,-0.409421,0.86603,0.431659,-0.87613,0.833157,0.30872,0.733363
0.159636,-0.42845,-0.015391,-0.517295,1.057838,0.010425,1.296255,-0.681318,1.202004,0.887149,1.237022
1.291517,0.433451,-1.409529,1.123679,0.777036,-0.609173,0.050686,0.03338,1.275082,0.688476,0.873802
0.703935,0.225251,0.065907,0.215171,-0.005709,1.469068,1.442177,-0.021977,0.701188,0.184569,0.255996
0.272808,0.150656,0.273659,-0.7511,0.354942,-0.926026,-0.29509,-0.079477,-0.006814,-0.464327,0.207613
0.526113,1.184455,1.156734,0.958401,-0.733759,0.913322,0.003348,-0.459485,-0.03376,-0.74333,-0.245516
-0.805311,-0.654105,0.060538,-1.294741,0.838198,-0.839714,-0.49803,-0.383174,0.271359,0.956935,-0.779479
-0.254619,-0.900869,-1.020731,1.439375,1.069127,-0.947839,0.222264,0.130901,-1.093,1.144572,-0.836939
0.862292,0.680491,0.588323,-0.680324,-1.007067,0.861814,0.529314,0.500111,-0.835183,-0.644029,-1.052571
3.209895,0.949407,0.697115,-0.246729,-0.918866,0.160075,0.409027,0.750223,-0.750602,-1.139833,-0.123226
-0.771573,-0.781898,-1.34754,1.079676,0.750912,-1.00676,0.656369,-1.961135,0.583878,0.998813,1.448018
0.794474,-0.825867,-0.36968,-0.340912,0.121152,-0.786038,0.607145,-0.500864,-0.288648,0.181272,-0.240708
0.117691,-0.865337,0.544866,0.427481,0.566556,-0.251491,0.057791,0.249702,0.005804,-0.009551,0.138358
-0.149972,0.528852,0.696533,0.326829,-0.611166,0.714257,1.292828,0.119904,0.712386,-0.864191,-0.386841
0.092086,-0.758167,-0.091598,-0.809675,0.502186,-1.222759,0.138691,-0.449868,-0.276964,0.622846,0.002275
-0.356834,-0.296123,-0.020881,-0.247389,0.145686,1.096528,1.073419,1.400221,0.229573,-0.027296,-0.553796
-0.152203,-0.871949,-0.621968,-0.247666,0.881867,-0.45529,0.2124,-0.475849,0.344116,-0.294856,0.982275
-0.034279,0.156999,0.864705,-0.250317,-0.370154,-0.944247,-0.438984,0.712239,-0.268326,-0.270956,-0.622733
2.598622,0.524455,0.607372,0.050733,-1.237323,0.639781,-0.251259,0.522509,-0.451262,-0.228797,-0.65952
-0.401535,0.852467,0.208875,-0.526638,-0.736781,-0.398289,0.539031,-0.026386,-0.926771,-0.118658,-0.421441
-0.791708,-0.810002,0.975483,-0.740098,1.383656,-0.306652,1.060198,0.444966,0.178959,0.225631,0.865525
0.863861,-0.049686,-0.576751,0.368923,0.050527,0.754188,-0.013786,-1.426206,0.910128,0.150795,-0.567862
-0.046298,1.114417,-0.968962,0.661768,0.905407,-1.298799,0.159849,0.731549,0.310656,-0.315574,0.024827
-1.035452,-1.100785,0.198618,-0.082433,1.090526,-0.811125,0.340602,-1.145543,0.626504,0.796627,1.158523
0.273567,1.390019,-0.294686,0.999059,-0.556471,0.974758,0.265163,0.517489,-1.089443,-1.470189,-1.177887
1.139761,0.756184,0.253641,-0.333613,-0.554613,0.604549,0.534319,-0.215161,-0.405282,-1.470835,-0.599279
1.201674,0.848846,0.33423,-0.207727,-1.194455,0.764109,0.552934,-0.146593,-0.24596,-0.61269,-0.937549
0.708738,-0.745919,0.849212,-0.757158,0.359236,0.258565,-0.576267,-0.954743,0.519256,1.074999,0.844516
-1.050563,-1.096076,1.279194,0.65659,0.630228,-0.922836,-1.035192,-0.753408,0.023569,0.618115,-0.767592
-1.943163,-1.020854,-0.637097,0.835983,1.292758,-0.851077,-0.374087,-0.293748,0.553154,-0.631556,0.696724
-0.569123,0.20549,-0.349099,-0.03369,1.250356,0.145095,0.544323,-0.47241,0.660612,0.24292,0.797049
-0.929361,-0.224978,-0.516764,-0.830075,1.012249,-0.713017,-0.040385,-1.112048,1.251688,1.198378,-0.393355
-0.709907,0.176733,0.034973,-0.253204,-0.512305,0.654424,0.777263,-0.739508,-0.526461,0.351013,-0.018757
-0.699742,0.81387,0.747743,-0.149757,0.445557,-0.623238,1.428665,0.924502,0.473299,-0.616876,-0.062866
0.137173,0.158931,0.826678,-0.258948,-0.013413,0.648208,0.693412,-1.169579,0.700079,-0.812859,0.556081
1.013108,1.070914,1.278066,-0.567098,-0.7737,-0.370389,-0.006318,0.168445,-0.397985,0.449987,0.831522
1.372855,0.848598,0.465777,0.836669,-0.793084,-0.017688,-0.127777,0.732153,0.388435,0.150512,0.353075
-0.828271,-0.034377,1.099158,-0.629921,0.265916,0.028415,0.237377,0.190993,-0.814908,-0.946895,-0.187346
-1.423776,-1.047629,-0.391305,-0.856008,1.398835,-0.813178,0.396645,-0.444858,0.839751,0.906764,1.131567
0.089588,-1.107841,-0.038464,-1.484042,1.158528,0.158715,-0.729009,-0.857422,-0.326858,-0.551966,0.424526
0.612193,0.782541,0.91621,-0.724986,-0.566659,1.031331,-0.100669,0.659381,0.447986,-0.347547,-1.090707
-1.468322,-0.315774,0.090129,0.287226,0.491184,-0.809568,-0.302477,-0.511181,-0.456726,0.755733,0.256397
-1.966337,-0.886862,-0.175271,0.813406,0.75322,-0.843625,-0.20136,-0.306199,-0.114448,1.08874,-1.194476
0.907324,0.173232,-0.858064,0.11779,-0.598825,-0.546832,0.002272,0.413963,0.114013,-0.100103,-0.129472
-1.363852,-0.714323,0.711191,-0.792973,1.770402,-0.982617,0.012594,-0.235611,0.226103,0.808666,1.365805
-0.291788,-0.949825,-0.746914,1.481325,-0.443949,0.420742,-0.330487,-0.333164,-1.050243,-1.010535,-0.675544
1.15925,-0.140038,-0.297781,0.208122,-0.491692,1.100894,0.502298,-1.101809,-0.147358,-0.668636,-0.392427
1.65568,0.101174,-0.513861,0.29821,-0.675917,0.761363,-0.671055,0.379335,0.529532,-0.43302,0.271166
0.639808,0.253361,-0.007466,-0.230194,-1.107735,0.244954,0.576425,0.817575,-0.053281,0.212031,-0.707513
0.905174,0.897198,0.373989,0.499826,0.596666,-0.63425,0.822718,1.042661,0.370793,-0.166061,-0.079399
-1.065686,-0.399933,0.88785,-0.859213,0.665143,-0.595052,-0.681184,0.773567,-0.3062,-0.089094,-0.200033
0.199124,-0.364368,-0.990405,1.028806,-1.315386,-0.314874,-0.834208,0.996447,-0.263073,-0.171563,-0.830585
-0.333673,-0.857614,-0.950127,0.051301,-0.407167,0.610106,0.325701,0.552715,0.333725,0.875221,-0.783956
-0.050568,0.489443,-0.576607,-0.630907,0.098126,-0.230583,0.104581,0.340184,0.933391,-0.125325,0.247403
-0.815665,0.505333,0.558302,-0.023608,-0.072139,-0.349802,-0.985867,-0.177962,0.463011,-0.486075,0.561705
1.628458,-0.216636,-0.965233,0.768038,-1.183907,0.550796,-0.227721,0.216671,-1.85553,-0.439203,-0.915261
-0.959096,-1.059298,1.270675,-0.688727,0.710005,-0.693372,-0.687071,0.159811,-0.548341,0.818178,0.677581
1.009929,-0.022879,1.529466,-0.113511,0.263526,0.910284,0.712134,-0.545297,0.870298,0.522623,0.702155
1.137146,-0.190478,0.124718,-0.750834,-0.660723,0.775518,0.449911,-0.410364,-0.736904,-0.333848,0.80622
0.539062,-0.367887,0.717493,-0.823674,-0.568063,0.147855,-0.211094,0.263943,-0.24159,-0.584362,-0.767622
1.238901,0.997632,1.376655,-0.755457,-1.056818,1.213022,0.628704,0.579503,-0.485094,-0.008521,-0.717731
-0.748648,0.130144,-0.499008,0.34993,-0.261909,-0.285085,1.090649,-0.732119,-0.662077,-0.492341,-0.317502
0.874645,-0.481586,0.948362,-0.665164,-0.810769,-0.518957,0.264199,-0.14083,-0.579892,0.142285,-0.675113
-0.691205,0.179353,0.938484,-0.854189,0.67518,-0.792186,0.454211,0.736445,0.221088,-0.142325,-0.331824
0.236536,0.790974,-0.130614,-0.139252,-0.560855,0.204532,0.172466,-0.018021,-1.12435,-0.171544,-0.218847
0.124678,-0.54425,-0.577484,-0.005986,0.530045,-0.342301,0.325167,-0.572328,0.332496,-0.596225,0.430528
-0.023203,-0.608155,-0.630774,1.282074,-0.571009,0.627483,0.438258,-0.560354,-0.610313,0.204049,0.051153
-1.059461,-1.332707,0.584148,0.63634,0.758102,-0.384488,0.123008,-0.327296,0.057247,0.221472,0.484959
-1.586205,-1.814882,-1.160102,1.313728,0.622531,-0.548396,-0.087618,-0.674387,0.231074,0.054314,0.58644
1.204126,0.553917,0.361937,0.358782,-0.76675,0.880467,-0.865746,0.404371,-0.14851,-0.044311,-1.697618
0.698542,0.825479,-1.196113,0.207917,0.030792,-1.318402,-0.047434,1.017339,-1.213183,-1.033857,-0.29443
0.377049,0.7848,0.871463,0.108106,-1.18655,0.531101,-0.349928,0.875668,-0.928935,-0.849723,0.401832
-0.083175,-0.882297,0.719581,1.472437,0.616557,-0.075952,0.385522,-1.418697,1.098181,0.844366,-0.025115
-1.162764,-1.214788,0.675883,-0.753474,0.919072,0.644658,-0.572269,-0.73657,-0.227263,-0.018449,0.764162
1.563649,0.61228,0.513643,-0.481061,-1.300435,0.949656,-0.408595,0.715216,-0.600114,-0.092064,-0.924581
0.883283,0.14675,-1.162215,0.547128,-0.58264,-0.717979,-1.097577,0.43401,-0.6617,-1.333408,-0.561667
1.171758,1.248528,0.882226,-0.600093,-0.512175,0.764323,-0.0836,0.487882,-0.581399,-0.823863,-0.400743
0.038284,-0.137955,0.962788,-0.850714,0.351034,0.5525,-0.635855,0.159279,0.792089,0.503986,-0.267086
-0.178031,0.0973,0.122791,0.130915,0.76821,0.245492,1.088447,-0.309955,0.45544,-0.088313,-0.010327
-1.486371,-1.860729,-1.177093,1.027364,0.373885,-1.125365,-0.419114,-0.598262,0.165813,0.984483,1.444048
-0.051104,-0.034468,0.266804,0.600246,0.305372,0.025757,0.656483,-0.016315,0.117285,0.929465,0.089509
-2.126464,-1.291251,-0.817468,-0.050879,0.49149,-1.135758,-0.541892,-0.57421,0.351765,0.920381,0.989785
-0.910157,-0.333827,1.258994,-0.711457,0.881818,-0.798146,-0.029701,0.913233,-0.62248,0.81686,-0.502956
0.181994,1.127568,0.685762,-0.466128,-1.047491,1.676926,-0.187281,0.624524,-1.119719,0.016353,-0.571945
0.79218,1.048008,0.423009,-0.360503,0.958375,0.067586,0.745966,0.329994,0.41609,-0.388237,-0.394583
1.176688,1.146682,-0.201722,0.342761,-0.977589,-0.34294,-0.814903,0.648226,0.081146,-1.075904,-1.091246
-0.457443,0.228615,-0.209195,-0.43182,-1.115193,-0.644961,-0.484448,0.546329,-1.055429,-1.206594,-0.91192
-1.543267,-1.023708,-0.970835,1.220792,1.798952,-0.699583,0.570107,-0.451467,0.439293,0.577811,0.729646
-0.28115,-0.736818,-0.745081,1.260413,0.663413,-0.736512,-0.080779,0.355054,-0.594136,0.962797,0.979109
0.204432,0.627536,0.12242,0.66995,-1.069156,0.767811,0.524512,-0.041297,0.749596,-0.423542,-0.438966
0.649469,0.603449,0.494547,-0.808908,0.44921,-0.826329,-0.689179,0.747639,-0.650909,-0.806326,0.350161
-2.368364,-0.818236,0.424852,-0.364417,1.165282,-0.21572,1.029931,0.35557,-0.341653,0.343455,0.92893
0.517211,-1.112744,-0.635246,0.547921,1.04678,-1.125677,0.119947,-0.594613,1.022798,0.913932,-0.231598
-0.32027,-0.094591,-0.786317,0.942113,-0.580352,0.637305,0.024631,-0.488468,0.344211,0.519104,-0.610527
-1.071698,-0.378764,0.358776,0.229442,0.041773,-0.044992,0.824987,-0.073346,-0.772624,-0.283048,0.203715
-0.658602,0.430572,-0.052786,1.087801,-0.619006,-0.051737,0.504539,0.667517,0.495927,0.336781,-0.62052
-0.997228,0.778079,0.934455,-0.352735,-0.158858,0.168754,-0.190893,0.912614,-0.819933,0.065841,-0.852441
-1.700744,-0.911615,0.497534,0.337518,1.063235,-0.887643,-0.938907,-0.014071,-1.248243,-0.882636,0.314146
-1.476211,-0.297319,-0.270295,-0.205337,0.754606,-1.092508,-0.735281,1.089007,-0.985954,0.508894,1.472247
1.696161,1.202465,0.087327,-0.097466,-1.018734,1.448764,0.544629,0.559355,0.291507,-0.50238,0.761883
-0.017854,-0.818154,0.752817,0.728322,-0.713935,1.228367,-0.408557,-0.987568,-0.288082,1.203345,-0.33483
0.664742,0.320373,1.001146,-0.39627,0.775596,-1.512947,0.631539,0.555409,-0.180445,0.112669,-0.393188
1.281789,1.573679,0.810538,0.038293,-0.389374,-0.438758,0.349105,1.377681,0.474544,-0.274548,-0.52483
-2.174397,-1.06232,0.630655,-0.35655,0.543055,0.22978,-0.202319,-1.3244,0.884942,-0.541409,-0.619024
-0.859932,-0.080328,0.007583,0.104428,-0.19005,-0.23285,-1.453105,-0.109242,0.63028,0.727796,0.458549
1.000512,0.528677,-0.383397,1.18582,0.759081,-0.560116,0.088875,-0.321069,-0.367934,0.383806,-0.59557
0.33915,-1.515433,0.40474,1.06565,-0.311474,0.883656,0.087738,-0.870606,0.517658,0.76129,0.507974
1.175166,1.523415,-0.933365,0.875545,-0.97486,-0.119015,-0.074968,1.662293,-0.641563,0.429478,-1.348022
-0.444596,0.284099,-0.127076,-0.349054,0.660863,-1.119005,0.769365,-0.418226,0.58032,-0.114738,0.607039
0.877647,1.37765,-0.567754,0.117546,-0.59127,0.664687,1.018673,0.355187,1.263384,0.702683,1.215883
-1.356831,0.240098,-0.619321,1.458694,1.100739,-0.230361,0.032533,-0.121343,0.76067,-0.916583,0.466621
-0.905149,0.804405,0.930785,-0.086035,-0.824722,0.133238,0.084723,0.874175,0.012351,0.551975,0.025726
-0.405412,1.663107,-0.407282,-0.07752,0.780942,-0.32473,0.178738,0.757196,0.112391,-0.378089,-1.016721
-1.266901,-0.524027,-0.435697,0.075726,0.726685,-1.423444,-0.323929,0.462067,0.303483,0.609223,0.656472
-1.185075,-0.201406,1.339091,-0.944068,-0.042211,-0.669389,0.883268,0.035786,-0.48498,1.274843,0.040667
-1.203952,-1.15096,0.376792,-0.181733,0.571853,-0.889869,-1.022353,-0.162441,0.041052,0.764132,-0.379321
-0.00094,0.270422,0.537177,-0.532877,0.133255,-0.357984,0.248961,0.399839,0.220629,1.079274,0.482977
1.029068,0.19004,1.100542,-0.132148,0.347442,0.930793,1.168911,-0.519755,1.101893,0.582123,-0.184114
0.835765,0.978329,-0.455405,-1.049594,-0.073268,-0.628067,-0.22697,0.333153,-0.281621,-0.280769,0.16997
-0.331332,-0.220724,-1.508699,-0.182168,0.454882,-0.806261,-0.47841,-0.552138,0.568391,-1.230421,-0.420186
0.519856,-0.086723,-0.156193,-0.138991,-0.840095,0.638256,-0.512647,0.959918,-1.258879,-0.659564,-0.348417
-1.57394,-0.629372,-0.446286,0.53702,0.140726,-0.963065,-0.961918,-0.471454,-0.957926,0.571854,-1.040537
-2.312846,-0.807467,0.516862,-0.367431,0.812103,-0.594618,-0.017664,-0.110634,0.115644,1.264647,-0.375266
-1.115613,-0.67784,-0.037079,0.662468,0.622822,0.651331,-0.700256,0.381111,0.848251,0.22605,0.87894
-1.596234,-0.58491,0.63604,0.021766,1.182223,-0.136597,0.110603,-0.374174,1.313852,0.930292,0.290817
0.445408,0.952448,0.220129,-0.522486,-1.380734,0.811165,-0.225315,0.610879,0.006555,-0.088268,-0.415635
1.351547,0.013605,-0.705657,-0.899444,-1.29335,0.813737,-0.087503,0.265826,-1.042055,-0.1167,-1.051112
-1.142366,-1.025168,-0.311817,-0.68163,0.384064,-0.75694,-1.107064,-0.717041,0.835056,1.253793,-0.207268
-1.561354,-0.958029,-0.408743,0.102338,0.167502,-0.473805,-0.172731,-1.021099,-0.020438,1.109985,-0.123334
0.867848,0.996174,0.055197,0.51215,-0.182939,0.191274,1.113633,0.273878,-0.670518,-1.384552,-0.249712
-0.710024,-0.675482,-0.212457,0.438785,-0.251385,-1.199688,-0.214879,-0.418758,0.129263,0.384274,-0.385862
0.218389,0.930767,-0.736465,0.137409,0.36813,-0.905911,0.457371,0.41874,-0.369853,-1.421246,0.165776
0.311495,-0.457553,0.503672,0.587144,0.316655,-0.974917,0.457628,-0.415165,0.511765,0.904362,0.98851
-0.579735,-0.936775,-0.27778,-0.478154,-0.541902,0.82253,-0.774613,-0.726311,0.825018,-0.139561,-0.43248
2.001387,0.052758,0.71932,-1.026734,-0.584173,1.165164,-0.32857,0.046524,0.822753,-0.247559,-0.645389
0.711826,-1.189176,1.544573,-0.187011,0.10207,-0.392889,-0.018657,-0.502089,-0.781993,1.373078,-0.799701
1.138029,0.91348,0.88567,-0.114925,0.349318,-0.376087,-0.015428,0.526149,-0.172396,0.617635,0.469764
-0.605985,-0.496782,-0.666415,0.036377,0.826224,-0.561994,-0.083922,0.552383,-1.354337,-1.466036,0.067438
-1.170678,-0.822318,1.082701,0.001029,-0.059229,0.289972,-0.690506,-1.015648,0.087176,0.384217,0.442474
0.461333,-0.035048,-1.320851,0.589857,0.513463,0.707787,0.734778,-0.923726,-0.301381,0.76889,1.42402
1.864252,0.992684,-0.040095,0.470863,-1.387059,0.250854,0.053716,0.378538,-0.885087,-1.28628,-0.710198
-0.064674,1.164429,-0.292085,-0.608612,-0.899512,-1.007008,-0.234722,0.75922,-1.324841,-1.439596,-0.487159
0.111281,-0.458345,-0.738757,0.96327,0.592279,-0.491296,0.352279,-0.371825,0.098745,0.561635,-0.243892
0.478247,-0.500625,-0.151085,-0.554614,-1.41255,0.104376,-1.141383,0.242442,-0.253299,0.197999,-0.858062
-0.791202,-1.474347,-0.160237,0.623972,0.792344,1.037658,0.154037,-1.129068,1.113097,0.995554,0.684521
-0.13883,-0.788093,0.972126,0.032881,1.435349,-0.808232,-1.025937,-0.303969,1.311743,0.350824,0.885225
1.276081,0.331807,0.636,-1.269106,-0.712754,-0.024058,-0.978692,-0.171434,0.321043,-0.067163,0.515808
-0.447158,0.530495,-0.4618,1.139859,-0.223848,-0.398898,-1.256261,-0.338875,0.791085,0.39128,1.160137
-1.672151,-1.373929,-0.668556,0.415295,0.889489,-1.259329,-1.089196,-0.643641,0.397932,0.552039,0.976922
-0.173987,-0.64335,0.456902,-0.108328,-0.484363,1.716743,-0.058476,-0.444521,0.612384,-0.562681,0.322815
1.112291,0.739082,0.218663,-0.172734,-0.651945,0.457188,0.792923,0.280621,-0.938664,-0.295671,-0.797749
1.149288,0.066627,0.385778,-1.231203,0.601834,-0.681983,-0.267974,-0.46259,0.601647,0.631176,0.493272
0.172112,-0.644841,-0.523401,0.776267,1.959695,-1.076548,-1.359811,-0.165762,0.463886,0.520124,1.048306
-0.766245,0.358526,0.583728,0.590155,-0.05819,-0.068064,-0.294373,-0.007441,0.458771,-0.389626,0.155411
-0.214617,-0.541183,-0.271733,0.600313,1.101086,-0.339821,0.098807,-0.995215,0.613332,-0.52709,1.326309
1.113408,1.364575,0.698993,-0.962134,-1.298883,1.426351,0.294511,1.257715,-0.043878,-0.987938,-0.138361
-0.771802,0.507025,0.237498,0.798596,0.822526,-0.870264,1.050641,0.293922,-0.800863,-0.754007,0.234977
-0.192176,0.53416,-0.114288,-0.570547,-0.224904,0.218849,-0.243152,0.185663,0.056643,-0.471934,-0.829101
0.609232,0.510847,1.212634,-1.345757,-0.001377,0.089688,-0.15709,1.269462,-1.102574,0.102137,-1.46811
1.016136,0.457729,0.507668,-0.242053,-1.243769,0.931934,-0.301174,1.338988,-0.35999,-0.205087,-1.348627
0.862184,0.69199,-0.565784,-0.052508,-1.044753,0.777359,-1.10194,-0.389899,0.189227,-0.549669,0.275413
-0.558171,0.675058,0.899879,0.74816,-0.6785,1.020347,-0.026841,0.647508,0.075506,-0.834259,-0.372476
2.141155,0.862137,0.13227,-0.18503,-0.289404,0.140673,0.957094,1.369938,-0.876957,-0.51475,-1.14412
-0.964553,-0.994086,0.463908,0.238394,1.34499,-0.550624,0.231964,-0.689864,-0.50721,0.847033,1.946528
-0.431174,-0.068529,0.225399,-0.35698,0.3717,-0.05046,0.58414,-0.468841,-0.487671,0.347994,-0.316651
0.397677,-0.399831,-0.797359,0.659601,1.23111,-1.026251,-0.285125,0.029414,-0.391821,0.453141,0.089844
-0.06975,0.320826,-0.691595,-0.491314,0.614454,-0.583477,1.308132,-0.433405,0.073795,0.58987,0.597242
-1.17566,0.799381,0.464909,1.024053,0.36937,-0.152662,0.83833,-0.090335,0.32264,-0.263335,-0.203383
-0.927882,-0.270588,0.666997,-1.150229,0.047566,-0.569327,-0.046456,0.53232,-0.485931,-0.12606,-0.059032
-0.377072,-0.35843,-0.957246,-0.365131,-0.032266,-0.239926,-0.026619,0.258236,0.220821,-0.953464,0.36909
-0.816483,0.705031,-0.612616,0.632299,-0.152399,0.153523,0.348671,0.691227,-0.012945,0.04635,-0.534861
-1.289311,-0.345843,-0.7077,-0.795602,0.87916,-0.240426,-0.592157,-0.504531,-0.010233,0.519207,0.558811
-1.281707,-1.203345,-0.333566,-0.113996,0.953014,-0.901884,0.547636,-1.094934,1.047447,1.124009,1.308923
-0.043733,0.698856,1.020017,-0.886189,-0.712057,0.286702,0.318109,0.924184,-0.22996,-0.242493,0.642726
0.054961,0.560201,0.321501,1.066005,-0.552712,0.290634,-0.36399,0.260843,-0.528338,-0.395968,-0.914194
1.474884,0.367394,0.303566,-0.995229,-0.416149,0.823694,0.343292,-0.921753,-0.302924,0.586575,-0.985847
1.08452,0.090164,-0.926653,0.693519,-1.084285,-0.547437,-0.265517,0.8958,-0.345879,-0.28536,-1.128507
-0.403096,-0.548337,-0.352791,0.726769,1.028651,-1.123163,-0.654626,0.146997,0.223253,0.076465,-0.044554
0.472622,0.732878,0.579097,-0.79111,-0.616037,-0.402782,-0.324649,0.250861,-1.008901,-0.835351,0.130472
-0.033232,0.627208,0.539289,0.580868,0.193632,-0.01131,-0.557347,-0.149238,-0.772931,0.003625,-0.678412
-0.082591,0.386435,-0.313023,0.798276,0.100324,-0.250217,0.450172,1.059919,-0.957352,-0.454565,-0.028423
0.082053,0.180607,0.761731,-0.925742,1.139332,0.357069,-0.206968,-0.338874,0.229687,0.392881,0.263728
-1.399335,-0.098591,0.921111,0.353735,-0.876015,-0.378796,-0.83592,-0.036568,-0.327435,0.581767,0.298213
0.632082,0.557941,-0.54808,-0.096208,0.29685,-0.519846,-0.872425,-0.709363,0.091055,-0.787609,-0.103139
-0.105766,0.180043,0.001724,-0.316729,0.170833,-0.776556,0.296604,-0.493014,0.727365,-0.484046,0.391426
